poi_id,destination_id,name,category,lat,lon,avg_visit_minutes,price_level,popularity_score,description,open_hour,close_hour
POI0001,IST,Barbaros Hayrettin Türbesi,history,41.041923,29.006836,60,0,4.2,"Barbaros Hayrettin Türbesi is a türbe in Turkey, in Istanbul.",8,19
POI0002,IST,Yılanlı Sütun,landmark,41.005665,28.97511,60,1,4.4,"Yılanlı Sütun is a victory column in Istanbul, Turkey, from Delphi.",8,20
POI0003,IST,Koca Sinan Paşa Külliyesi,religion,41.008873,28.9691,30,0,4.1,"Koca Sinan Paşa Külliyesi is a madrasa in Fatih District, in Istanbul.",7,19
POI0004,IST,Çinili Köşk,museum,41.012022,28.981238,120,1,4.3,"Çinili Köşk is a museum building in Fatih, Istanbul.",9,19
POI0005,IST,Kapalı Çarşı,food,41.010967,28.968253,60,1,4.5,"Kapalı Çarşı is a bazaar in Istanbul, Turkey.",9,19
POI0006,IST,Yıldız Parkı,nature,41.048307,29.016889,90,0,4.3,"Yıldız Parkı is a city park in İstanbul, Turkey.",8,22
POI0007,IST,Caddebostan Plajı,beach,40.963972,29.057689,150,0,4.0,A popular beach in Istanbul.,0,24
POI0008,IST,Baba Sahne,culture,40.98733,29.027924,90,1,4.0,A cultural venue in Istanbul.,9,20
POI0009,IST,Bigudi,nightlife,41.036143,28.980608,120,1,4.0,"Bigudi is a Queer nightclub and bar in Istanbul, Turkey (2016–now).",18,2
POI0010,IST,Atlas Pasajı,shopping,41.034113,28.979214,60,1,4.1,"Atlas Pasajı is a mall in Istanbul, Turkey.",10,20
POI0011,IST,Cumhuriyet Anıtı,history,41.036999,28.985118,60,0,4.4,"Cumhuriyet Anıtı is a monument in İstanbul, Turkey.",8,19
POI0012,IST,Belgrad Kapı,landmark,40.99983,28.920538,60,1,4.1,Belgrad Kapı is an Istanbul city gate.,8,20
POI0013,IST,Panayia Belgradu Kilisesi,religion,41.000113,28.921979,30,0,4.1,"Panayia Belgradu Kilisesi is a church building in İstanbul, Turkey.",7,19
POI0014,IST,İstanbul Arkeoloji Müzesi,museum,41.011643,28.981372,120,1,4.0,"İstanbul Arkeoloji Müzesi is a museum building in Istanbul, Turkey.",9,19
POI0015,IST,Mısır Çarşısı,food,41.016463,28.971098,60,1,4.4,"Mısır Çarşısı is a food market in Istanbul, Turkey.",8,19
POI0016,IST,Alfred Heilbronn Botanik Bahçesi,nature,41.018313,28.963871,90,0,4.1,A green space in Istanbul.,0,24
POI0017,IST,Caddebostan Plajı 2,beach,40.967229,29.052837,150,0,4.0,A popular beach in Istanbul.,0,24
POI0018,IST,Atatürk Kültür Merkezi,culture,41.036565,28.988246,90,1,4.3,"Atatürk Kültür Merkezi is a cultural centre in Istanbul, Turkey.",9,20
POI0019,IST,Summit Bar & Terrace,nightlife,41.047294,29.009728,120,1,4.0,Summit Bar & Terrace is a Rooftop bar located within Conrad Istanbul Bosphorus..,12,1
POI0020,IST,Büyük Beşiktaş Çarşısı,shopping,41.042708,29.005227,60,1,4.1,A popular shopping spot in Istanbul.,10,20
POI0021,IST,Atatürk Anıtı,history,40.991581,29.022664,60,0,4.0,"Atatürk Anıtı is a monument in Kadıköy, İstanbul, Asian Turkey.",8,19
POI0022,IST,Hatice Turhan Sultan Türbesi,landmark,41.016202,28.971905,60,1,4.5,"Hatice Turhan Sultan Türbesi is a sixth Valide Sultan of the Ottoman Empire from 1648 to 1683, in Istanbul.",8,20
POI0023,IST,Surp Kevork Kilisesi,religion,41.001865,28.933147,30,0,4.3,"Surp Kevork Kilisesi is an Armenian church in Fatih, Istanbul.",7,19
POI0024,IST,Aya İrini Kilisesi,museum,41.009829,28.980948,120,1,4.5,"Aya İrini Kilisesi is a Byzantine church building in Istanbul, Turkey now a hall and museum.",9,18
POI0025,IST,Arasta Çarşısı,food,41.004999,28.977755,60,1,4.0,Arasta Çarşısı is a Bazaar in Istanbul.,10,23
POI0026,IST,Taksim Gezi Parkı,nature,41.038855,28.986903,90,0,4.4,"Taksim Gezi Parkı is an urban park in Taksim Square, Beyoğlu district, Istanbul, Turkey.",0,24
POI0027,IST,Oyun Atölyesi,culture,40.986326,29.025773,90,1,4.0,A cultural venue in Istanbul.,9,20
POI0028,IST,Peyote,nightlife,41.035131,28.977286,120,1,4.0,A lively nightlife spot in Istanbul.,18,2
POI0029,IST,İstanbul Cevahir Alışveriş ve Eğlence Merkezi,shopping,41.062576,28.992856,60,1,4.3,"İstanbul Cevahir Alışveriş ve Eğlence Merkezi is a shopping mall, in Istanbul.",10,22
POI0030,IST,2. Abdülhamit Anıtı,history,41.001769,29.007116,60,0,4.1,"2. Abdülhamit Anıtı is a breakwater in Haydarpaşa, İstanbul.",8,19
POI0031,IST,Milyon Taşı,landmark,41.008067,28.978018,60,1,4.4,"Milyon Taşı is a Byzantine mile-marker monument in Constantinople, in Istanbul.",8,20
POI0032,IST,Ayasofya,religion,41.008511,28.979998,30,0,4.7,"Ayasofya is a mosque, museum, and former church in Istanbul, Turkey.",9,19
POI0033,IST,Askerî Müze,museum,41.048876,28.988243,120,1,4.3,Askerî Müze is a museum in Istanbul.,9,17
POI0034,IST,Sepetçi Han,food,41.009651,28.967175,60,1,4.0,"Sepetçi Han is a shopping arcade in İstanbul, Turkey.",10,23
POI0035,IST,Abbasağa Parkı,nature,41.046545,29.006349,90,0,4.0,Abbasağa Parkı is a public park in Istanbul.,0,24
POI0036,IST,Cemal Reşit Rey Konser Salonu,culture,41.048178,28.990146,90,1,4.2,Cemal Reşit Rey Konser Salonu is a concert hall in Istanbul.,9,20
POI0037,IST,Urban Cafe,nightlife,41.03361,28.978564,120,1,4.0,A lively nightlife spot in Istanbul.,18,2
POI0038,IST,Tepe Nautilus Alışveriş Merkezi,shopping,40.999609,29.031499,60,1,4.1,"Tepe Nautilus Alışveriş Merkezi is a shopping mall in Istanbul, Turkey.",10,22
POI0039,IST,Boğa Heykeli,history,40.990491,29.029207,60,0,4.1,"Boğa Heykeli is a statue in Kadıköy, Turkey, in Istanbul.",8,19
POI0040,IST,Gotlar Sütunu,landmark,41.014641,28.985677,60,1,4.3,"Gotlar Sütunu is a Roman triumphal column in Constantinople (Istanbul, Turkey).",8,20
POI0041,IST,Gazi Atik Ali Paşa Camii,religion,41.008742,28.970545,30,0,4.3,"Gazi Atik Ali Paşa Camii is a mosque in İstanbul, Turkey.",7,19
POI0042,IST,Miniatürk Açıkhava Müzesi,museum,41.059005,28.949068,120,1,4.4,"Miniatürk Açıkhava Müzesi is a miniature park, in Istanbul.",9,19
POI0043,IST,Sandal Bedesten,food,41.010387,28.969606,60,1,4.1,A well-regarded food destination in Istanbul.,10,23
POI0044,IST,Fındıklı Parkı,nature,41.031782,28.99077,90,0,4.1,"Fındıklı Parkı is a city park in İstanbul, Turkey.",0,24
POI0045,IST,Harbiye Muhsin Ertuğrul Tiyatrosu,culture,41.046452,28.988652,90,1,4.2,"Harbiye Muhsin Ertuğrul Tiyatrosu is a theatre venue in Istanbul, Turkey.",9,20
POI0046,IST,Badehane,nightlife,41.028784,28.974217,120,1,4.0,A lively nightlife spot in Istanbul.,18,2
POI0047,IST,Astoria,shopping,41.068592,29.005869,60,1,4.1,A popular shopping spot in Istanbul.,10,20
POI0048,IST,Kıztaşı,history,41.015441,28.950285,60,0,4.3,"Kıztaşı is a Roman triumphal column in Constantinople (Istanbul, Turkey).",8,19
POI0049,IST,Şeyh Ahmet Buhara Türbesi,landmark,41.02316,28.96026,60,1,4.0,"Şeyh Ahmet Buhara Türbesi is a mausoleum complex in İstanbul, Turkey.",8,20
POI0050,IST,Hz. Cabir Cami,religion,41.038594,28.944121,30,0,4.3,"Hz. Cabir Cami is a mosque in İstanbul, Turkey.",7,19
POI0051,IST,Binbirdirek Sarnıcı,museum,41.007606,28.974417,120,1,4.4,"Binbirdirek Sarnıcı is a cistern of Byzantine Constantinople, in Istanbul.",9,18
POI0052,IST,Rubi Hanı,food,41.009962,28.969402,60,1,4.0,"Rubi Hanı is a shopping arcade in İstanbul, Turkey.",10,23
POI0053,IST,Dolmabahçe Sarayı,nature,41.039017,28.999649,90,0,4.5,"Dolmabahçe Sarayı is a palace in Istanbul, Turkey.",0,24
POI0054,IST,Haldun Taner Sahnesi,culture,40.991888,29.023449,90,1,4.2,"Haldun Taner Sahnesi is a theatre venue in Istanbul, Turkey.",9,20
POI0055,IST,360 Istanbul,nightlife,41.032744,28.976723,120,1,4.0,A lively nightlife spot in Istanbul.,18,2
POI0056,IST,Trump Alışveriş Merkezi,shopping,41.068488,28.9923,60,1,4.3,Trump Alışveriş Merkezi is a Towers in Istanbul.,10,22
POI0057,IST,Hava Şehitleri Anıtı,history,41.016075,28.952635,60,0,4.2,"Hava Şehitleri Anıtı is a military monument in Turkey, in Istanbul.",8,19
POI0058,IST,Seyyit Velayet Türbesi,landmark,41.023848,28.954732,60,1,4.0,"Seyyit Velayet Türbesi is a mausoleum complex in İstanbul, Turkey.",8,20
POI0059,IST,Panagia Paramythia Church,religion,41.030518,28.948524,30,0,4.1,A historic place of worship in Istanbul.,7,19
POI0060,IST,Adam Mickiewicz Müzesi,museum,41.038782,28.977147,120,1,4.2,"Adam Mickiewicz Müzesi is a museum in Beyoğlu, İstanbul, European Turkey.",9,16
POI0061,IST,Arnavutköy Farmers Market,food,41.070144,29.040802,60,1,4.0,A well-regarded food destination in Istanbul.,10,23
POI0062,IST,Gülhane Parkı,nature,41.013099,28.98231,90,0,4.4,"Gülhane Parkı is a city park in İstanbul, Turkey.",0,24
POI0063,IST,Devlet Tiyatroları Tekel Sahnesi,culture,41.031347,29.021531,90,1,4.0,A cultural venue in Istanbul.,9,20
POI0064,IST,Roxy Bar,nightlife,41.033616,28.984524,120,1,4.0,A lively nightlife spot in Istanbul.,18,2
POI0065,IST,Olivium Outlet Center,shopping,40.995372,28.909765,60,1,4.1,"Olivium Outlet Center is a shopping mall in Istanbul, Turkey.",10,22
POI0066,IST,Kanuni Sultan Suleyman 1 Turbesi,history,41.0157,28.964466,60,0,4.7,"Kanuni Sultan Suleyman 1 Turbesi is a the tenth and greatest Sultan of Ottoman Empire (1520–1566), in Istanbul.",8,19
POI0067,IST,İvaz Efendi Çeşmesi,landmark,41.037889,28.941146,60,1,4.1,A well-known landmark in Istanbul.,8,20
POI0068,IST,Aya Dimitri Kilisesi,religion,41.037144,28.945001,30,0,4.1,"Aya Dimitri Kilisesi is a church building in İstanbul, Turkey.",7,19
POI0069,IST,Masumiyet Müzesi,museum,41.030872,28.979795,120,1,4.4,Masumiyet Müzesi is a museum located in the district Çukurcuma in Beyoğlu district of Istanbul in Turkey.,10,18
POI0070,IST,Galata Şarküteri,food,41.02709,28.975729,60,1,4.0,A well-regarded food destination in Istanbul.,10,23
POI0071,IST,Maçka Demokrasi Parkı,nature,41.044342,28.993996,90,0,4.2,"Maçka Demokrasi Parkı is a city park in İstanbul, Turkey.",0,24
POI0072,IST,Nazım Hikmet Kültür Merkezi,culture,40.989427,29.030178,90,1,4.1,"Nazım Hikmet Kültür Merkezi is an organization, in Istanbul.",9,20
POI0073,IST,SAH BAR,nightlife,41.008275,28.976584,120,1,4.0,A lively nightlife spot in Istanbul.,18,2
POI0074,IST,Forum İstanbul Alışveriş ve Yaşam Merkezi,shopping,41.046855,28.897651,60,1,4.1,"Forum İstanbul Alışveriş ve Yaşam Merkezi is a shopping mall in Istanbul, Turkey.",10,22
POI0075,IST,Hurrem Haseki (Roksolana) Turbesi,history,41.015668,28.964809,60,0,4.6,"Hurrem Haseki (Roksolana) Turbesi is a Wife of Suleiman the Magnificent, in Istanbul.",8,19
POI0076,IST,Karababa Türbesi,landmark,41.008301,28.969208,60,1,4.0,"Karababa Türbesi is a mausoleum complex in İstanbul, Turkey.",8,20
POI0077,IST,Cankurtaran Mescidi,religion,41.004915,28.980788,30,0,4.0,"Cankurtaran Mescidi is a mosque and ruin in Fatih District, in Istanbul.",7,19
POI0078,IST,Galatasaray Müzesi,museum,41.033482,28.97694,120,0,4.3,"Galatasaray Müzesi is a museum in Beyoğlu, İstanbul, European Turkey.",9,18
POI0079,IST,Aksuvital Fındıkzade Şubesi,food,41.013256,28.939891,60,1,4.0,A well-regarded food destination in Istanbul.,10,23
POI0080,IST,Ulus Parkı,nature,41.063865,29.032324,90,0,4.0,A green space in Istanbul.,0,24
POI0081,IST,Reşat Nuri Sahnesi,culture,41.015848,28.956236,90,1,4.0,A cultural venue in Istanbul.,9,20
POI0082,IST,Kino Garden,nightlife,41.030045,28.974339,120,1,4.0,A lively nightlife spot in Istanbul.,18,2
POI0083,IST,İMÇ Çarşısı,shopping,41.017281,28.957593,60,1,4.1,A popular shopping spot in Istanbul.,8,17
POI0084,IST,Ayios Polieuktos Kilisesi,history,41.014232,28.952959,60,0,4.3,Ayios Polieuktos Kilisesi is a byzantine church in Istanbul.,8,19
POI0085,IST,Sadrazam Bahir Mustafa Paşa Çeşmesi,landmark,41.042539,28.918189,60,1,4.0,"Sadrazam Bahir Mustafa Paşa Çeşmesi is a fountain in İstanbul, Turkey.",8,20
POI0086,IST,Yedekçiler Mescidi,religion,41.013506,28.987393,30,0,4.0,"Yedekçiler Mescidi is a mosque in İstanbul, Turkey.",7,19
POI0087,IST,Dogançay Müzesi,museum,41.03577,28.978371,120,0,4.2,"Dogançay Müzesi is a museum in Beyoğlu, İstanbul, European Turkey.",10,18
POI0088,IST,Horhor,food,41.012876,28.95156,60,1,4.0,A well-regarded food destination in Istanbul.,10,23
POI0089,IST,Kalamış Parkı,nature,40.979889,29.038137,90,0,4.1,"Kalamış Parkı is a Park in Kadıköy, in Istanbul.",0,24
POI0090,IST,Süreyya Operası,culture,40.988022,29.029027,90,1,4.3,"Süreyya Operası is an opera house and former cinema in Istanbul, Turkey.",9,20
POI0091,IST,Sensus Wine Boutique,nightlife,41.025676,28.973884,120,1,4.0,A lively nightlife spot in Istanbul.,18,2
POI0092,IST,Narmanlı Han,shopping,41.029252,28.974732,60,1,4.1,"Narmanlı Han is a building in Turkey, in Istanbul.",10,20
POI0093,IST,Sarayburnu Atatürk Anıtı,history,41.016263,28.986133,60,0,4.1,"Sarayburnu Atatürk Anıtı is a building in Fatih, Turkey, in Istanbul.",8,19
POI0094,IST,Kamondo Merdivenleri,landmark,41.023967,28.973778,60,1,4.2,"Kamondo Merdivenleri is a Stairway in Istanbul, Turkey.",8,20
POI0095,IST,Üçler Mescidi,religion,41.005526,28.974331,30,0,4.0,"Üçler Mescidi is a mosque in Fatih, İstanbul, European Turkey.",7,19
POI0096,IST,Rezan Has Museum,museum,41.02528,28.958433,120,1,4.2,"Rezan Has Museum is a museum in Fatih, İstanbul, European Turkey.",9,18
POI0097,IST,Kömür Lokantası,food,41.020262,28.947278,60,1,4.0,A well-regarded food destination in Istanbul.,10,23
POI0098,IST,Göztepe 60. Yıl Parkı,nature,40.969509,29.057965,90,0,4.1,"Göztepe 60. Yıl Parkı is a city park in İstanbul, Turkey.",0,24
POI0099,IST,Terziler Sinagogu  / Schneidertempel Sanat Merkezi,culture,41.024076,28.974066,90,1,4.1,A cultural venue in Istanbul.,9,20
POI0100,IST,Montreal,nightlife,41.029754,28.97494,120,1,4.0,A lively nightlife spot in Istanbul.,18,2
POI0101,IST,Zorlu Center,shopping,41.066457,29.01688,60,1,4.3,"Zorlu Center is a building complex in Istanbul, Turkey.",10,22
POI0102,IST,Cezayirli Gazi Hasan Paşa Anıtı,history,41.030551,28.967164,60,0,4.1,A historic site in Istanbul.,8,19
POI0103,IST,İslambey Çeşmesi,landmark,41.051457,28.926759,60,1,4.0,"İslambey Çeşmesi is a fountain in İstanbul, Turkey.",8,20
POI0104,IST,Katip Sinan Camii,religion,41.005963,28.970777,30,0,4.0,"Katip Sinan Camii is a mosque in İstanbul, Turkey.",7,19
POI0105,IST,İstanbul Demiryolu Müzesi,museum,41.015199,28.976683,120,0,4.3,"İstanbul Demiryolu Müzesi is an a museum in Istanbul, Turkey.",9,17
POI0106,IST,Odabaşı Çiğbörekçisi,food,41.01229,28.930183,60,1,4.0,A well-regarded food destination in Istanbul.,10,23
POI0107,IST,Yoğurtçu Parkı,nature,40.985294,29.033708,90,0,4.1,"Yoğurtçu Parkı is a city park in İstanbul, Turkey.",0,24
POI0108,IST,Harbiye Cemil Topuzlu Açık Hava Tiyatrosu,culture,41.04613,28.990054,90,1,4.2,"Harbiye Cemil Topuzlu Açık Hava Tiyatrosu is a 1946 amphitheatre in Istanbul, Turkey.",9,20
POI0109,IST,Beer House,nightlife,41.034743,28.978354,120,1,4.0,A lively nightlife spot in Istanbul.,18,2
POI0110,IST,Akasya Alışveriş Merkezi,shopping,41.001568,29.054815,60,1,4.1,"Akasya Alışveriş Merkezi is a shopping mall in Istanbul, Turkey.",10,20
POI0111,IST,Nişan Taşı,history,41.051731,28.991515,60,0,4.0,A historic site in Istanbul.,8,19
POI0112,IST,Hasan Rıza Paşa Çeşmesi,landmark,40.989541,29.027847,60,1,4.1,"Hasan Rıza Paşa Çeşmesi is a fountain in Osmanağa, Kadıköy, in Istanbul.",8,20
POI0113,IST,Yeni Valide Camii,religion,41.024781,29.015039,30,0,4.4,"Yeni Valide Camii is a mosque in İstanbul, Turkey.",7,19
POI0114,IST,Beyazıt Türk Hamam Kültürü Müzesi,museum,41.009946,28.961554,120,1,4.2,"Beyazıt Türk Hamam Kültürü Müzesi is a museum in Fatih, İstanbul, European Turkey.",9,18
POI0115,IST,Dörtler Kuruyemiş,food,41.012264,28.930524,60,1,4.0,A well-regarded food destination in Istanbul.,10,23
POI0116,IST,Özgürlük Parkı,nature,40.97928,29.056445,90,0,4.1,A green space in Istanbul.,0,24
POI0117,IST,Bulgur Palas,culture,41.007028,28.943922,90,1,4.2,"Bulgur Palas is a historical mansion in Turkey, in Istanbul.",10,21
POI0118,IST,Club Zarife,nightlife,41.034622,28.978411,120,1,4.0,A lively nightlife spot in Istanbul.,18,2
POI0119,IST,Mevlana Bazaar,shopping,41.002811,28.979713,60,1,4.0,A popular shopping spot in Istanbul.,8,22
POI0120,IST,Arkadyos Sütunu,history,41.007736,28.943061,60,0,4.3,"Arkadyos Sütunu is a Roman triumphal column in Constantinople (Istanbul, Turkey).",8,19
POI0121,IST,Yoğurtçu Çeşmesi,landmark,40.983629,29.033242,60,1,4.1,"Yoğurtçu Çeşmesi is a fountain in İstanbul, Turkey.",8,20
POI0122,IST,Kariye Camii,religion,41.031213,28.939039,30,0,4.5,"Kariye Camii is a church converted to mosque in Turkey, in Istanbul.",9,18
POI0123,IST,Türk ve İslam Eserleri Müzesi,museum,41.00628,28.974915,120,1,4.4,Türk ve İslam Eserleri Müzesi is a museum of Islamic arts in Istanbul.,9,18
POI0124,IST,Köşem Gıda,food,41.012158,28.929809,60,1,4.0,A well-regarded food destination in Istanbul.,10,23
POI0125,IST,Topkapı Şehir Parkı,nature,41.019325,28.921412,90,0,4.1,A green space in Istanbul.,0,24
POI0126,IST,Vialand İsfanbul Tema Park,culture,41.071331,28.922887,90,1,4.2,"Vialand İsfanbul Tema Park is a theme park in Istanbul, Turkey.",10,18
POI0127,IST,Depo Taksim,nightlife,41.035429,28.980202,120,1,4.0,A lively nightlife spot in Istanbul.,3,12
POI0128,IST,Ors Turistik is merkezi,shopping,41.033787,28.978198,60,1,4.0,A popular shopping spot in Istanbul.,10,20
POI0129,IST,İshakpaşa Hamamı,history,41.006572,28.981206,60,0,4.0,"İshakpaşa Hamamı is a public baths in Fatih, İstanbul–Europe, Turkey.",8,19
POI0130,IST,Yıldız Clock Tower,landmark,41.049864,29.009799,60,1,4.3,"Yıldız Clock Tower is a clock tower in Istanbul, Turkey.",8,20
POI0131,IST,Sultanahmet Camii,religion,41.005407,28.97665,30,0,4.6,"Sultanahmet Camii is a historic mosque located in Istanbul, Turkey, also known as Blue Mosque.",8,12
POI0132,IST,İslam bilim ve teknoloji tarihi müzesi,museum,41.013219,28.978968,120,1,4.2,İslam bilim ve teknoloji tarihi müzesi is a museum in Istanbul.,9,16
POI0133,IST,Kastamono,food,41.037144,28.969142,60,1,4.0,A well-regarded food destination in Istanbul.,10,23
POI0134,IST,Fenerbahçe Parkı,nature,40.967807,29.034551,90,0,4.1,A green space in Istanbul.,0,24
POI0135,IST,Miniatürk,culture,41.059862,28.948761,90,1,4.4,"Miniatürk is a miniature park, in Istanbul.",9,20
POI0136,IST,Just Bar,nightlife,41.005933,28.980897,120,1,4.0,A lively nightlife spot in Istanbul.,18,2
POI0137,IST,Arabian Oud,shopping,41.033923,28.978552,60,1,4.0,A popular shopping spot in Istanbul.,10,20
POI0138,IST,Adnan Menderes Anıt Mezarı,history,41.02538,28.92693,60,0,4.1,A historic site in Istanbul.,8,19
POI0139,IST,Taâvün Çeşmesi,landmark,41.051186,28.922439,60,1,4.0,"Taâvün Çeşmesi is a fountain in İstanbul, Turkey.",8,20
POI0140,IST,Nuruosmaniye Camisi,religion,41.010342,28.970406,30,0,4.4,"Nuruosmaniye Camisi is a mosque in İstanbul, Turkey.",7,19
POI0141,IST,Abdulmecit Efendi Köşkü,museum,41.028241,29.041546,120,1,4.1,"Abdulmecit Efendi Köşkü is a mansion in Üsküdar, İstanbul, Asian Turkey.",9,18
POI0142,IST,Mehtap Restaurant,food,41.016665,29.060628,60,1,4.0,A well-regarded food destination in Istanbul.,10,23
POI0143,IST,Silahtarağa Gençlik Parkı,nature,41.071024,28.943911,90,0,4.0,"Silahtarağa Gençlik Parkı is a city park in İstanbul, Turkey.",0,24
POI0144,IST,Garaj Istanbul,culture,41.032377,28.977454,90,1,4.0,A cultural venue in Istanbul.,9,20
POI0145,IST,Supperclub,nightlife,41.050129,29.031054,120,1,4.0,A lively nightlife spot in Istanbul.,23,5
POI0146,IST,Terkos Pasajı,shopping,41.031056,28.97559,60,1,4.0,A popular shopping spot in Istanbul.,10,20
POI0147,IST,Abide-i Hürriyet,history,41.068131,28.982059,60,0,4.3,"Abide-i Hürriyet is a monument, in Istanbul.",8,19
POI0148,IST,Yerebatan Sarnıcı,landmark,41.008479,28.978383,60,1,4.5,"Yerebatan Sarnıcı is a cistern of Byzantine Constantinople, in Istanbul.",9,19
POI0149,IST,Surp Garabed Kilisesi,religion,41.020921,29.031366,30,0,4.2,"Surp Garabed Kilisesi is an Armenian church in Üsküdar, Istanbul.",7,19
POI0150,IST,Türkiye Gazeteciler Cemiyeti Basın Müzesi,museum,41.008562,28.972216,120,1,4.1,"Türkiye Gazeteciler Cemiyeti Basın Müzesi is a media museum, technology museum in Istanbul, Turkey.",9,18
POI0151,PAR,Point zéro des Routes de France,landmark,48.853401,2.348788,60,1,4.2,Point zéro des Routes de France is a point from which distances from Paris are measured.,8,20
POI0152,PAR,Mémorial du génocide arménien d'Issy-les-Moulineaux,history,48.819042,2.259764,60,0,4.1,"Mémorial du génocide arménien d'Issy-les-Moulineaux is a monument located in Hauts-de-Seine, in France, in Paris.",8,19
POI0153,PAR,Conciergerie,museum,48.855949,2.346026,120,1,4.5,"Conciergerie is a Medieval building in Paris, France.",9,18
POI0154,PAR,Silvia Monfort,culture,48.830812,2.300199,90,1,4.1,Silvia Monfort is a theatre company and building in Paris.,9,20
POI0155,PAR,Jardin des Combattants-de-la-Nueve,nature,48.855765,2.352164,90,0,4.2,"Jardin des Combattants-de-la-Nueve is a garden in 4th arrondissement of Paris, France.",0,24
POI0156,PAR,Chapelle des Catéchismes,religion,48.858968,2.318326,30,0,4.2,"Chapelle des Catéchismes is a chapel located in Paris, in France.",7,19
POI0157,PAR,Galerie Vivienne,shopping,48.866721,2.339676,60,1,4.3,"Galerie Vivienne is a gallery in Paris, France.",8,20
POI0158,PAR,Harry's Bar,nightlife,48.869209,2.332171,120,1,4.2,"Harry's Bar is a well-known bar in Paris, France.",12,2
POI0159,PAR,Marché du Centre,food,48.803107,2.432937,60,1,4.0,A well-regarded food destination in Paris.,10,23
POI0160,PAR,Folie Titon,landmark,48.850527,2.385844,60,1,4.1,"Folie Titon is an a former folly that became a wallpaper factory run by Jean-Baptiste Réveillon. located in the former Faubourg Saint-Antoine, in Paris.",8,20
POI0161,PAR,Statue de George Washington,history,48.864736,2.293906,60,0,4.1,"Statue de George Washington is a sculpture by Daniel Chester French and Edward Clark Potter in Paris, France.",8,19
POI0162,PAR,Argonaute,museum,48.894535,2.389564,120,1,4.3,"Argonaute is a 1957 Aréthuse-class submarine, in Paris.",10,18
POI0163,PAR,Collège des Bernardins,culture,48.848829,2.352034,90,1,4.2,"Collège des Bernardins is a school building, in Paris.",10,18
POI0164,PAR,Square des Écrivains Combattants Morts pour la France,nature,48.859627,2.265388,90,0,4.1,"Square des Écrivains Combattants Morts pour la France is an alley in Paris, France.",0,24
POI0165,PAR,Chapelle expiatoire,religion,48.873695,2.32276,30,0,4.3,"Chapelle expiatoire is a chapel located in the 8th arrondissement of Paris, France.",7,19
POI0166,PAR,Passage des Panoramas,shopping,48.871,2.341631,60,1,4.3,"Passage des Panoramas is a thoroughfare in Paris, France.",6,0
POI0167,PAR,Le Point Ephémère,nightlife,48.881517,2.368573,120,1,4.1,Le Point Ephémère is a music venue in Paris.,12,2
POI0168,PAR,Marché Beauvau,food,48.849037,2.377748,60,1,4.1,Marché Beauvau is a covered market in Paris.,8,13
POI0169,PAR,Fontaine Cuvier,landmark,48.843996,2.355031,60,0,4.1,"Fontaine Cuvier is a fountain in Paris, France.",8,20
POI0170,PAR,Gustave Eiffel,history,48.858731,2.294489,60,0,4.1,"Gustave Eiffel is a bust by Antoine Bourdelle, in Paris.",8,19
POI0171,PAR,Château d'Asnières,museum,48.910522,2.293535,120,0,4.2,"Château d'Asnières is a castle in France, in Paris.",14,18
POI0172,PAR,Théâtre Daunou,culture,48.869265,2.331864,90,1,4.2,"Théâtre Daunou is a building in arrondissement of Paris, France.",9,20
POI0173,PAR,Champ de Mars,nature,48.856163,2.297831,90,0,4.5,"Champ de Mars is a large public green space in Paris, France.",0,24
POI0174,PAR,Synagogue Buffault,religion,48.876105,2.342547,30,0,4.0,A historic place of worship in Paris.,7,19
POI0175,PAR,Printemps,shopping,48.874005,2.328356,60,1,4.1,"Printemps is a flagship store of the Printemps department-store chain, in Paris.",9,20
POI0176,PAR,La Java,nightlife,48.871312,2.373625,120,1,4.1,A lively nightlife spot in Paris.,18,2
POI0177,PAR,Marché aux Puces de Saint-Ouen,food,48.90299,2.340107,60,1,4.2,"Marché aux Puces de Saint-Ouen is a complex of flea markets in Saint-Ouen-sur-Seine, France, in Paris.",8,12
POI0178,PAR,Fontaine Médicis,landmark,48.848059,2.339294,60,1,4.3,"Fontaine Médicis is a fountain in Paris, France.",8,20
POI0179,PAR,Samuel Champlain,history,48.865027,2.310571,60,0,4.0,"Samuel Champlain is an artwork by Alfred Laliberté in Paris, France.",8,19
POI0180,PAR,Musée de la Libération de Paris,museum,48.834094,2.331705,120,0,4.2,"Musée de la Libération de Paris is a museum in France, in Paris.",10,18
POI0181,PAR,Au Lapin Agile,culture,48.888623,2.339995,90,1,4.3,"Au Lapin Agile is a cabaret in Montmartre, Paris.",21,1
POI0182,PAR,Jardin des Plantes,nature,48.844039,2.359691,90,0,4.4,"Jardin des Plantes is an urban park in Paris, France.",8,18
POI0183,PAR,Synagogue de Belleville,religion,48.871195,2.382833,30,0,4.1,"Synagogue de Belleville is a synagogue located in Paris, in France.",7,19
POI0184,PAR,Bercy Village,shopping,48.833031,2.3864,60,1,4.2,Bercy Village is a shopping center in Paris.,11,2
POI0185,PAR,Le Baiser Salé,nightlife,48.859845,2.347805,120,1,4.1,Le Baiser Salé is a jazz club in Paris.,18,2
POI0186,PAR,Marché couvert des Enfants Rouges,food,48.862777,2.361972,60,1,4.2,Marché couvert des Enfants Rouges is a Covered market in Paris.,8,20
