poi_id,day,hour,busy,source
POI0090,Tu,12,77,gmaps
POI0090,Tu,13,80,gmaps
POI0090,Tu,14,61,gmaps
POI0090,Tu,15,0,gmaps
POI0090,Tu,16,0,gmaps
POI0090,Tu,17,0,gmaps
POI0090,Tu,18,0,gmaps
POI0090,Tu,19,45,gmaps
POI0090,Tu,20,53,gmaps
POI0090,Tu,21,48,gmaps
POI0090,Tu,22,33,gmaps
POI0090,Tu,23,0,gmaps
POI0090,We,6,0,gmaps
POI0090,We,7,0,gmaps
POI0090,We,8,0,gmaps
POI0090,We,9,0,gmaps
POI0090,We,10,0,gmaps
POI0090,We,11,63,gmaps
POI0090,We,12,83,gmaps
POI0090,We,13,86,gmaps
POI0090,We,14,62,gmaps
POI0090,We,15,0,gmaps
POI0090,We,16,0,gmaps
POI0090,We,17,0,gmaps
POI0090,We,18,0,gmaps
POI0090,We,19,40,gmaps
POI0090,We,20,45,gmaps
POI0090,We,21,39,gmaps
POI0090,We,22,26,gmaps
POI0090,We,23,0,gmaps
POI0090,Th,6,0,gmaps
POI0090,Th,7,0,gmaps
POI0090,Th,8,0,gmaps
POI0090,Th,9,0,gmaps
POI0090,Th,10,0,gmaps
POI0090,Th,11,61,gmaps
POI0090,Th,12,82,gmaps
POI0090,Th,13,85,gmaps
POI0090,Th,14,63,gmaps
POI0090,Th,15,0,gmaps
POI0090,Th,16,0,gmaps
POI0090,Th,17,0,gmaps
POI0090,Th,18,0,gmaps
POI0090,Th,19,46,gmaps
POI0090,Th,21,47,gmaps
POI0090,Th,22,32,gmaps
POI0090,Th,23,0,gmaps
POI0090,Fr,6,0,gmaps
POI0090,Fr,7,0,gmaps
POI0090,Fr,8,0,gmaps
POI0090,Fr,9,0,gmaps
POI0090,Fr,10,0,gmaps
POI0090,Fr,11,57,gmaps
POI0090,Fr,12,74,gmaps
POI0090,Fr,13,79,gmaps
POI0090,Fr,14,59,gmaps
POI0090,Fr,15,0,gmaps
POI0090,Fr,16,0,gmaps
POI0090,Fr,17,0,gmaps
POI0090,Fr,18,0,gmaps
POI0090,Fr,19,45,gmaps
POI0090,Fr,20,50,gmaps
POI0090,Fr,21,48,gmaps
POI0090,Fr,22,34,gmaps
POI0090,Fr,23,0,gmaps
POI0090,Sa,6,0,gmaps
POI0090,Sa,7,0,gmaps
POI0090,Sa,8,0,gmaps
POI0090,Sa,9,0,gmaps
POI0090,Sa,10,0,gmaps
POI0090,Sa,11,68,gmaps
POI0090,Sa,12,85,gmaps
POI0090,Sa,13,81,gmaps
POI0090,Sa,14,60,gmaps
POI0090,Sa,15,0,gmaps
POI0090,Sa,16,0,gmaps
POI0090,Sa,17,0,gmaps
POI0090,Sa,18,0,gmaps
POI0090,Sa,19,53,gmaps
POI0090,Sa,20,57,gmaps
POI0090,Sa,21,51,gmaps
POI0090,Sa,22,35,gmaps
POI0090,Sa,23,0,gmaps
POI0090,Su,6,0,gmaps
POI0090,Su,7,0,gmaps
POI0090,Su,8,0,gmaps
POI0090,Su,9,0,gmaps
POI0090,Su,10,0,gmaps
POI0090,Su,11,71,gmaps
POI0090,Su,12,91,gmaps
POI0090,Su,13,100,gmaps
POI0090,Su,14,75,gmaps
POI0090,Su,15,0,gmaps
POI0090,Su,16,0,gmaps
POI0090,Su,17,0,gmaps
POI0090,Su,18,0,gmaps
POI0090,Su,19,60,gmaps
POI0090,Su,20,56,gmaps
POI0090,Su,21,44,gmaps
POI0090,Su,22,26,gmaps
POI0090,Su,23,0,gmaps
POI0092,Tu,6,0,gmaps
POI0092,Tu,7,0,gmaps
POI0092,Tu,8,0,gmaps
POI0092,Tu,9,0,gmaps
POI0092,Tu,10,46,gmaps
POI0092,Tu,11,66,gmaps
POI0092,Tu,12,79,gmaps
POI0092,Tu,13,87,gmaps
POI0092,Tu,14,91,gmaps
POI0092,Tu,15,91,gmaps
POI0092,Tu,16,79,gmaps
POI0092,Tu,17,59,gmaps
POI0092,Tu,18,0,gmaps
POI0092,Tu,19,0,gmaps
POI0092,Tu,20,0,gmaps
POI0092,Tu,21,0,gmaps
POI0092,Tu,22,0,gmaps
POI0092,Tu,23,0,gmaps
POI0092,We,6,0,gmaps
POI0092,We,7,0,gmaps
POI0092,We,8,0,gmaps
POI0092,We,9,0,gmaps
POI0092,We,10,47,gmaps
POI0092,We,11,64,gmaps
POI0092,We,12,71,gmaps
POI0092,We,13,75,gmaps
POI0092,We,14,77,gmaps
POI0092,We,15,77,gmaps
POI0092,We,16,64,gmaps
POI0092,We,17,44,gmaps
POI0092,We,18,0,gmaps
POI0092,We,19,0,gmaps
POI0092,We,20,0,gmaps
POI0092,We,21,0,gmaps
POI0092,We,22,0,gmaps
POI0092,We,23,0,gmaps
POI0092,Th,6,0,gmaps
POI0092,Th,7,0,gmaps
POI0092,Th,8,0,gmaps
POI0092,Th,9,0,gmaps
POI0092,Th,10,38,gmaps
POI0092,Th,11,53,gmaps
POI0092,Th,12,61,gmaps
POI0092,Th,13,67,gmaps
POI0092,Th,14,73,gmaps
POI0092,Th,15,77,gmaps
POI0092,Th,16,76,gmaps
POI0092,Th,17,69,gmaps
POI0092,Th,18,60,gmaps
POI0092,Th,19,52,gmaps
POI0092,Th,20,42,gmaps
POI0092,Th,21,32,gmaps
POI0092,Th,22,0,gmaps
POI0092,Th,23,0,gmaps
POI0092,Fr,6,0,gmaps
POI0092,Fr,7,0,gmaps
POI0092,Fr,8,0,gmaps
POI0092,Fr,9,0,gmaps
POI0092,Fr,10,38,gmaps
POI0092,Fr,11,55,gmaps
POI0092,Fr,12,63,gmaps
POI0092,Fr,13,68,gmaps
POI0092,Fr,14,74,gmaps
POI0092,Fr,15,77,gmaps
POI0092,Fr,16,72,gmaps
POI0092,Fr,17,53,gmaps
POI0092,Fr,18,0,gmaps
POI0092,Fr,19,0,gmaps
POI0092,Fr,20,0,gmaps
POI0092,Fr,21,0,gmaps
POI0092,Fr,22,0,gmaps
POI0092,Fr,23,0,gmaps
POI0092,Sa,6,0,gmaps
POI0092,Sa,7,0,gmaps
POI0092,Sa,8,0,gmaps
POI0092,Sa,9,0,gmaps
POI0092,Sa,10,48,gmaps
POI0092,Sa,11,68,gmaps
POI0092,Sa,12,78,gmaps
POI0092,Sa,13,83,gmaps
POI0092,Sa,14,91,gmaps
POI0092,Sa,15,95,gmaps
POI0092,Sa,16,88,gmaps
POI0092,Sa,17,63,gmaps
POI0092,Sa,18,0,gmaps
POI0092,Sa,19,0,gmaps
POI0092,Sa,20,0,gmaps
POI0092,Sa,21,0,gmaps
POI0092,Sa,22,0,gmaps
POI0092,Sa,23,0,gmaps
POI0092,Su,6,0,gmaps
POI0092,Su,7,0,gmaps
POI0092,Su,8,0,gmaps
POI0092,Su,9,0,gmaps
POI0092,Su,10,44,gmaps
POI0092,Su,11,67,gmaps
POI0092,Su,12,82,gmaps
POI0092,Su,13,90,gmaps
POI0092,Su,14,96,gmaps
POI0092,Su,15,100,gmaps
POI0092,Su,16,91,gmaps
POI0092,Su,17,67,gmaps
POI0092,Su,18,0,gmaps
POI0092,Su,19,0,gmaps
POI0092,Su,20,0,gmaps
POI0092,Su,21,0,gmaps
POI0092,Su,22,0,gmaps
POI0092,Su,23,0,gmaps
POI0093,Mo,6,0,gmaps
POI0093,Mo,7,0,gmaps
POI0093,Mo,8,0,gmaps
POI0093,Mo,9,30,gmaps
POI0093,Mo,10,47,gmaps
POI0093,Mo,11,63,gmaps
POI0093,Mo,12,77,gmaps
POI0093,Mo,13,85,gmaps
POI0093,Mo,14,87,gmaps
POI0093,Mo,15,84,gmaps
POI0093,Mo,16,74,gmaps
POI0093,Mo,17,58,gmaps
POI0093,Mo,18,0,gmaps
POI0093,Mo,19,0,gmaps
POI0093,Mo,20,0,gmaps
POI0093,Mo,21,0,gmaps
POI0093,Mo,22,0,gmaps
POI0093,Mo,23,0,gmaps
POI0093,We,6,0,gmaps
POI0093,We,7,0,gmaps
POI0093,We,8,0,gmaps
POI0093,We,9,33,gmaps
POI0093,We,10,51,gmaps
POI0093,We,11,68,gmaps
POI0093,We,12,82,gmaps
POI0093,We,13,90,gmaps
POI0093,We,14,91,gmaps
POI0093,We,15,89,gmaps
POI0093,We,16,85,gmaps
POI0093,We,17,80,gmaps
POI0093,We,18,72,gmaps
POI0093,We,19,59,gmaps
POI0093,We,20,43,gmaps
POI0093,We,21,0,gmaps
POI0093,We,22,0,gmaps
POI0093,We,23,0,gmaps
POI0093,Th,6,0,gmaps
POI0093,Th,7,0,gmaps
POI0093,Th,8,0,gmaps
POI0093,Th,9,34,gmaps
POI0093,Th,10,52,gmaps
POI0093,Th,11,69,gmaps
POI0093,Th,12,79,gmaps
POI0093,Th,13,83,gmaps
POI0093,Th,14,84,gmaps
POI0093,Th,15,81,gmaps
POI0093,Th,16,73,gmaps
POI0093,Th,17,60,gmaps
POI0093,Th,18,0,gmaps
POI0093,Th,19,0,gmaps
POI0093,Th,20,0,gmaps
POI0093,Th,21,0,gmaps
POI0093,Th,22,0,gmaps
POI0093,Th,23,0,gmaps
POI0093,Fr,6,0,gmaps
POI0093,Fr,7,0,gmaps
POI0093,Fr,8,0,gmaps
POI0093,Fr,9,29,gmaps
POI0093,Fr,10,46,gmaps
POI0093,Fr,11,62,gmaps
POI0093,Fr,12,74,gmaps
POI0093,Fr,13,81,gmaps
POI0093,Fr,14,84,gmaps
POI0093,Fr,15,86,gmaps
POI0093,Fr,16,85,gmaps
POI0093,Fr,17,83,gmaps
POI0093,Fr,18,77,gmaps
POI0093,Fr,19,66,gmaps
POI0093,Fr,20,50,gmaps
POI0093,Fr,21,0,gmaps
POI0093,Fr,22,0,gmaps
POI0093,Fr,23,0,gmaps
POI0093,Sa,6,0,gmaps
POI0093,Sa,7,0,gmaps
POI0093,Sa,8,0,gmaps
POI0093,Sa,9,31,gmaps
POI0093,Sa,10,50,gmaps
POI0093,Sa,11,70,gmaps
POI0093,Sa,12,84,gmaps
POI0093,Sa,13,92,gmaps
POI0093,Sa,14,98,gmaps
POI0093,Sa,15,100,gmaps
POI0093,Sa,16,94,gmaps
POI0093,Sa,17,78,gmaps
POI0093,Sa,18,0,gmaps
POI0093,Sa,19,0,gmaps
POI0093,Sa,20,0,gmaps
POI0093,Sa,21,0,gmaps
POI0093,Sa,22,0,gmaps
POI0093,Sa,23,0,gmaps
POI0093,Su,6,0,gmaps
POI0093,Su,7,0,gmaps
POI0093,Su,8,0,gmaps
POI0093,Su,9,30,gmaps
POI0093,Su,10,47,gmaps
POI0093,Su,11,63,gmaps
POI0093,Su,12,73,gmaps
POI0093,Su,13,80,gmaps
POI0093,Su,14,83,gmaps
POI0093,Su,15,84,gmaps
POI0093,Su,16,78,gmaps
POI0093,Su,17,64,gmaps
POI0093,Su,18,0,gmaps
POI0093,Su,19,0,gmaps
POI0093,Su,20,0,gmaps
POI0093,Su,21,0,gmaps
POI0093,Su,22,0,gmaps
POI0093,Su,23,0,gmaps
POI0095,Mo,0,24,gmaps
POI0095,Mo,6,0,gmaps
POI0095,Mo,7,0,gmaps
POI0095,Mo,8,0,gmaps
POI0095,Mo,9,0,gmaps
POI0095,Mo,10,0,gmaps
POI0095,Mo,11,0,gmaps
POI0095,Mo,12,0,gmaps
POI0095,Mo,13,0,gmaps
POI0095,Mo,14,0,gmaps
POI0095,Mo,15,0,gmaps
POI0095,Mo,16,0,gmaps
POI0095,Mo,17,0,gmaps
POI0095,Mo,18,36,gmaps
POI0095,Mo,19,39,gmaps
POI0095,Mo,20,45,gmaps
POI0095,Mo,21,45,gmaps
POI0095,Mo,22,41,gmaps
POI0095,Mo,23,36,gmaps
POI0095,Tu,0,58,gmaps
POI0095,Tu,6,0,gmaps
POI0095,Tu,7,0,gmaps
POI0095,Tu,8,0,gmaps
POI0095,Tu,9,0,gmaps
POI0095,Tu,10,0,gmaps
POI0095,Tu,11,0,gmaps
POI0095,Tu,12,0,gmaps
POI0095,Tu,13,0,gmaps
POI0095,Tu,14,0,gmaps
POI0095,Tu,15,0,gmaps
POI0095,Tu,16,0,gmaps
POI0095,Tu,17,0,gmaps
POI0095,Tu,18,50,gmaps
POI0095,Tu,19,63,gmaps
POI0095,Tu,20,71,gmaps
POI0095,Tu,21,82,gmaps
POI0095,Tu,22,86,gmaps
POI0095,Tu,23,82,gmaps
POI0095,We,0,43,gmaps
POI0095,We,6,0,gmaps
POI0095,We,7,0,gmaps
POI0095,We,8,0,gmaps
POI0095,We,9,0,gmaps
POI0095,We,10,0,gmaps
POI0095,We,11,0,gmaps
POI0095,We,12,0,gmaps
POI0095,We,13,0,gmaps
POI0095,We,14,0,gmaps
POI0095,We,15,0,gmaps
POI0095,We,16,0,gmaps
POI0095,We,17,0,gmaps
POI0095,We,18,34,gmaps
POI0095,We,19,43,gmaps
POI0095,We,20,51,gmaps
POI0095,We,21,62,gmaps
POI0095,We,22,65,gmaps
POI0095,We,23,61,gmaps
POI0095,Th,0,40,gmaps
POI0095,Th,6,0,gmaps
POI0095,Th,7,0,gmaps
POI0095,Th,8,0,gmaps
POI0095,Th,9,0,gmaps
POI0095,Th,10,0,gmaps
POI0095,Th,11,0,gmaps
POI0095,Th,12,0,gmaps
POI0095,Th,13,0,gmaps
POI0095,Th,14,0,gmaps
POI0095,Th,15,0,gmaps
POI0095,Th,16,0,gmaps
POI0095,Th,17,0,gmaps
POI0095,Th,18,46,gmaps
POI0095,Th,19,53,gmaps
POI0095,Th,21,55,gmaps
POI0095,Th,22,55,gmaps
POI0095,Th,23,55,gmaps
POI0095,Fr,0,47,gmaps
POI0095,Fr,6,0,gmaps
POI0095,Fr,7,0,gmaps
POI0095,Fr,8,0,gmaps
POI0095,Fr,9,0,gmaps
POI0095,Fr,10,0,gmaps
POI0095,Fr,11,0,gmaps
POI0095,Fr,12,0,gmaps
POI0095,Fr,13,0,gmaps
POI0095,Fr,14,0,gmaps
POI0095,Fr,15,0,gmaps
POI0095,Fr,16,0,gmaps
POI0095,Fr,17,0,gmaps
POI0095,Fr,18,39,gmaps
POI0095,Fr,19,51,gmaps
POI0095,Fr,20,61,gmaps
POI0095,Fr,21,71,gmaps
POI0095,Fr,22,72,gmaps
POI0095,Fr,23,66,gmaps
POI0095,Sa,0,64,gmaps
POI0095,Sa,6,0,gmaps
POI0095,Sa,7,0,gmaps
POI0095,Sa,8,0,gmaps
POI0095,Sa,9,0,gmaps
POI0095,Sa,10,0,gmaps
POI0095,Sa,11,0,gmaps
POI0095,Sa,12,0,gmaps
POI0095,Sa,13,0,gmaps
POI0095,Sa,14,0,gmaps
POI0095,Sa,15,0,gmaps
POI0095,Sa,16,0,gmaps
POI0095,Sa,17,0,gmaps
POI0095,Sa,18,43,gmaps
POI0095,Sa,19,53,gmaps
POI0095,Sa,20,66,gmaps
POI0095,Sa,21,80,gmaps
POI0095,Sa,22,93,gmaps
POI0095,Sa,23,88,gmaps
POI0095,Su,0,44,gmaps
POI0095,Su,6,0,gmaps
POI0095,Su,7,0,gmaps
POI0095,Su,8,0,gmaps
POI0095,Su,9,0,gmaps
POI0095,Su,10,0,gmaps
POI0095,Su,11,0,gmaps
POI0095,Su,12,0,gmaps
POI0095,Su,13,0,gmaps
POI0095,Su,14,0,gmaps
POI0095,Su,15,0,gmaps
POI0095,Su,16,0,gmaps
POI0095,Su,17,0,gmaps
POI0095,Su,18,48,gmaps
POI0095,Su,19,64,gmaps
POI0095,Su,20,84,gmaps
POI0095,Su,21,98,gmaps
POI0095,Su,22,100,gmaps
POI0095,Su,23,76,gmaps
POI0096,Mo,6,0,gmaps
POI0096,Mo,7,0,gmaps
POI0096,Mo,8,0,gmaps
POI0096,Mo,9,0,gmaps
POI0096,Mo,10,12,gmaps
POI0096,Mo,11,14,gmaps
POI0096,Mo,12,15,gmaps
POI0096,Mo,13,17,gmaps
POI0096,Mo,14,19,gmaps
POI0096,Mo,15,19,gmaps
POI0096,Mo,16,19,gmaps
POI0096,Mo,17,19,gmaps
POI0096,Mo,18,20,gmaps
POI0096,Mo,19,0,gmaps
POI0096,Mo,20,0,gmaps
POI0096,Mo,21,0,gmaps
POI0096,Mo,22,0,gmaps
POI0096,Mo,23,0,gmaps
POI0096,Tu,6,0,gmaps
POI0096,Tu,7,0,gmaps
POI0096,Tu,8,0,gmaps
POI0096,Tu,9,0,gmaps
POI0096,Tu,10,0,gmaps
POI0096,Tu,11,67,gmaps
POI0096,Tu,12,90,gmaps
POI0096,Tu,13,100,gmaps
POI0096,Tu,14,99,gmaps
POI0096,Tu,15,90,gmaps
POI0096,Tu,16,77,gmaps
POI0096,Tu,17,58,gmaps
POI0096,Tu,18,0,gmaps
POI0096,Tu,19,0,gmaps
POI0096,Tu,20,0,gmaps
POI0096,Tu,21,0,gmaps
POI0096,Tu,22,0,gmaps
POI0096,Tu,23,0,gmaps
POI0096,We,6,0,gmaps
POI0096,We,7,0,gmaps
POI0096,We,8,0,gmaps
POI0096,We,9,0,gmaps
POI0096,We,10,21,gmaps
POI0096,We,11,33,gmaps
POI0096,We,12,46,gmaps
POI0096,We,13,55,gmaps
POI0096,We,14,61,gmaps
POI0096,We,15,60,gmaps
POI0096,We,16,53,gmaps
POI0096,We,17,40,gmaps
POI0096,We,18,25,gmaps
POI0096,We,19,0,gmaps
POI0096,We,20,0,gmaps
POI0096,We,21,0,gmaps
POI0096,We,22,0,gmaps
POI0096,We,23,0,gmaps
POI0096,Th,6,0,gmaps
POI0096,Th,7,0,gmaps
POI0096,Th,8,0,gmaps
POI0096,Th,9,0,gmaps
POI0096,Th,10,26,gmaps
POI0096,Th,11,40,gmaps
POI0096,Th,12,51,gmaps
POI0096,Th,13,57,gmaps
POI0096,Th,14,63,gmaps
POI0096,Th,15,67,gmaps
POI0096,Th,16,69,gmaps
POI0096,Th,17,72,gmaps
POI0096,Th,18,73,gmaps
POI0096,Th,19,0,gmaps
POI0096,Th,20,0,gmaps
POI0096,Th,21,0,gmaps
POI0096,Th,22,0,gmaps
POI0096,Th,23,0,gmaps
POI0096,Fr,6,0,gmaps
POI0096,Fr,7,0,gmaps
POI0096,Fr,8,0,gmaps
POI0096,Fr,9,0,gmaps
POI0096,Fr,10,19,gmaps
POI0096,Fr,11,30,gmaps
POI0096,Fr,12,37,gmaps
POI0096,Fr,13,44,gmaps
POI0096,Fr,14,49,gmaps
POI0096,Fr,15,51,gmaps
POI0096,Fr,16,48,gmaps
POI0096,Fr,17,39,gmaps
POI0096,Fr,18,26,gmaps
POI0096,Fr,19,16,gmaps
POI0096,Fr,20,0,gmaps
POI0096,Fr,21,0,gmaps
POI0096,Fr,22,0,gmaps
POI0096,Fr,23,0,gmaps
POI0096,Sa,6,0,gmaps
POI0096,Sa,7,0,gmaps
POI0096,Sa,8,0,gmaps
POI0096,Sa,9,0,gmaps
POI0096,Sa,10,15,gmaps
POI0096,Sa,11,28,gmaps
POI0096,Sa,12,41,gmaps
POI0096,Sa,13,50,gmaps
POI0096,Sa,14,56,gmaps
POI0096,Sa,15,61,gmaps
POI0096,Sa,16,67,gmaps
POI0096,Sa,17,69,gmaps
POI0096,Sa,18,67,gmaps
POI0096,Sa,19,0,gmaps
POI0096,Sa,20,0,gmaps
POI0096,Sa,21,0,gmaps
POI0096,Sa,22,0,gmaps
POI0096,Sa,23,0,gmaps
POI0096,Su,6,0,gmaps
POI0096,Su,7,0,gmaps
POI0096,Su,8,0,gmaps
POI0096,Su,9,0,gmaps
POI0096,Su,10,13,gmaps
POI0096,Su,11,24,gmaps
POI0096,Su,12,35,gmaps
POI0096,Su,13,44,gmaps
POI0096,Su,14,52,gmaps
POI0096,Su,15,58,gmaps
POI0096,Su,16,60,gmaps
POI0096,Su,17,57,gmaps
POI0096,Su,18,48,gmaps
POI0096,Su,19,0,gmaps
POI0096,Su,20,0,gmaps
POI0096,Su,21,0,gmaps
POI0096,Su,22,0,gmaps
POI0096,Su,23,0,gmaps
POI0098,Mo,6,0,gmaps
POI0098,Mo,7,0,gmaps
POI0098,Mo,8,22,gmaps
POI0098,Mo,9,25,gmaps
POI0098,Mo,10,28,gmaps
POI0098,Mo,11,30,gmaps
POI0098,Mo,12,35,gmaps
POI0098,Mo,13,38,gmaps
POI0098,Mo,14,41,gmaps
POI0098,Mo,15,48,gmaps
POI0098,Mo,16,57,gmaps
POI0098,Mo,17,68,gmaps
POI0098,Mo,18,73,gmaps
POI0098,Mo,19,74,gmaps
POI0098,Mo,20,69,gmaps
POI0098,Mo,21,66,gmaps
POI0098,Mo,22,58,gmaps
POI0098,Mo,23,44,gmaps
POI0098,Tu,6,0,gmaps
POI0098,Tu,7,0,gmaps
POI0098,Tu,8,20,gmaps
POI0098,Tu,9,28,gmaps
POI0098,Tu,10,37,gmaps
POI0098,Tu,11,45,gmaps
POI0098,Tu,12,50,gmaps
POI0098,Tu,13,48,gmaps
POI0098,Tu,14,52,gmaps
POI0098,Tu,15,49,gmaps
POI0098,Tu,16,56,gmaps
POI0098,Tu,17,58,gmaps
POI0098,Tu,18,68,gmaps
POI0098,Tu,19,79,gmaps
POI0098,Tu,20,86,gmaps
POI0098,Tu,21,85,gmaps
POI0098,Tu,22,74,gmaps
POI0098,Tu,23,53,gmaps
POI0098,We,6,0,gmaps
POI0098,We,7,0,gmaps
POI0098,We,8,23,gmaps
POI0098,We,9,26,gmaps
POI0098,We,10,31,gmaps
POI0098,We,11,33,gmaps
POI0098,We,12,38,gmaps
POI0098,We,13,45,gmaps
POI0098,We,14,55,gmaps
POI0098,We,15,64,gmaps
POI0098,We,16,69,gmaps
POI0098,We,17,77,gmaps
POI0098,We,18,83,gmaps
POI0098,We,19,87,gmaps
POI0098,We,20,94,gmaps
POI0098,We,21,91,gmaps
POI0098,We,22,79,gmaps
POI0098,We,23,54,gmaps
POI0098,Th,6,0,gmaps
POI0098,Th,7,0,gmaps
POI0098,Th,8,24,gmaps
POI0098,Th,9,32,gmaps
POI0098,Th,10,37,gmaps
POI0098,Th,11,42,gmaps
POI0098,Th,12,47,gmaps
POI0098,Th,13,50,gmaps
POI0098,Th,14,54,gmaps
POI0098,Th,15,53,gmaps
POI0098,Th,16,55,gmaps
POI0098,Th,17,54,gmaps
POI0098,Th,18,59,gmaps
POI0098,Th,19,68,gmaps
POI0098,Th,20,75,gmaps
POI0098,Th,21,74,gmaps
POI0098,Th,22,68,gmaps
POI0098,Th,23,52,gmaps
POI0098,Fr,6,0,gmaps
POI0098,Fr,7,0,gmaps
POI0098,Fr,8,15,gmaps
POI0098,Fr,9,23,gmaps
POI0098,Fr,10,30,gmaps
POI0098,Fr,11,40,gmaps
POI0098,Fr,12,48,gmaps
POI0098,Fr,13,57,gmaps
POI0098,Fr,14,61,gmaps
POI0098,Fr,15,62,gmaps
POI0098,Fr,16,59,gmaps
POI0098,Fr,17,59,gmaps
POI0098,Fr,18,64,gmaps
POI0098,Fr,19,75,gmaps
POI0098,Fr,20,82,gmaps
POI0098,Fr,21,80,gmaps
POI0098,Fr,22,72,gmaps
POI0098,Fr,23,54,gmaps
POI0098,Sa,6,0,gmaps
POI0098,Sa,7,0,gmaps
POI0098,Sa,8,14,gmaps
POI0098,Sa,9,22,gmaps
POI0098,Sa,10,34,gmaps
POI0098,Sa,11,45,gmaps
POI0098,Sa,12,55,gmaps
POI0098,Sa,13,64,gmaps
POI0098,Sa,14,68,gmaps
POI0098,Sa,15,73,gmaps
POI0098,Sa,16,76,gmaps
POI0098,Sa,17,78,gmaps
POI0098,Sa,18,79,gmaps
POI0098,Sa,19,92,gmaps
POI0098,Sa,20,100,gmaps
POI0098,Sa,21,100,gmaps
POI0098,Sa,22,86,gmaps
POI0098,Sa,23,63,gmaps
POI0098,Su,6,0,gmaps
POI0098,Su,7,0,gmaps
POI0098,Su,8,17,gmaps
POI0098,Su,9,23,gmaps
POI0098,Su,10,30,gmaps
POI0098,Su,11,34,gmaps
POI0098,Su,12,44,gmaps
POI0098,Su,13,59,gmaps
POI0098,Su,14,71,gmaps
POI0098,Su,15,76,gmaps
POI0098,Su,16,75,gmaps
POI0098,Su,17,77,gmaps
POI0098,Su,18,75,gmaps
POI0098,Su,19,77,gmaps
POI0098,Su,20,80,gmaps
POI0098,Su,21,75,gmaps
POI0098,Su,22,60,gmaps
POI0098,Su,23,43,gmaps
POI0100,Tu,6,0,gmaps
POI0100,Tu,7,0,gmaps
POI0100,Tu,8,0,gmaps
POI0100,Tu,9,0,gmaps
POI0100,Tu,10,33,gmaps
POI0100,Tu,11,43,gmaps
POI0100,Tu,12,50,gmaps
POI0100,Tu,13,54,gmaps
POI0100,Tu,14,59,gmaps
POI0100,Tu,15,61,gmaps
POI0100,Tu,16,56,gmaps
POI0100,Tu,17,51,gmaps
POI0100,Tu,18,41,gmaps
POI0100,Tu,19,0,gmaps
POI0100,Tu,20,0,gmaps
POI0100,Tu,21,0,gmaps
POI0100,Tu,22,0,gmaps
POI0100,Tu,23,0,gmaps
POI0100,We,6,0,gmaps
POI0100,We,7,0,gmaps
POI0100,We,8,0,gmaps
POI0100,We,9,0,gmaps
POI0100,We,10,27,gmaps
POI0100,We,11,33,gmaps
POI0100,We,12,40,gmaps
POI0100,We,13,44,gmaps
POI0100,We,14,51,gmaps
POI0100,We,15,52,gmaps
POI0100,We,16,50,gmaps
POI0100,We,17,41,gmaps
POI0100,We,18,32,gmaps
POI0100,We,19,0,gmaps
POI0100,We,20,0,gmaps
POI0100,We,21,0,gmaps
POI0100,We,22,0,gmaps
POI0100,We,23,0,gmaps
POI0100,Th,6,0,gmaps
POI0100,Th,7,0,gmaps
POI0100,Th,8,0,gmaps
POI0100,Th,9,0,gmaps
POI0100,Th,10,33,gmaps
POI0100,Th,11,43,gmaps
POI0100,Th,12,49,gmaps
POI0100,Th,13,57,gmaps
POI0100,Th,14,62,gmaps
POI0100,Th,15,66,gmaps
POI0100,Th,16,62,gmaps
POI0100,Th,17,57,gmaps
POI0100,Th,18,51,gmaps
POI0100,Th,19,50,gmaps
POI0100,Th,21,36,gmaps
POI0100,Th,22,0,gmaps
POI0100,Th,23,0,gmaps
POI0100,Fr,6,0,gmaps
POI0100,Fr,7,0,gmaps
POI0100,Fr,8,0,gmaps
POI0100,Fr,9,0,gmaps
POI0100,Fr,10,28,gmaps
POI0100,Fr,11,40,gmaps
POI0100,Fr,12,48,gmaps
POI0100,Fr,13,53,gmaps
POI0100,Fr,14,60,gmaps
POI0100,Fr,15,61,gmaps
POI0100,Fr,16,58,gmaps
POI0100,Fr,17,49,gmaps
POI0100,Fr,18,41,gmaps
POI0100,Fr,19,0,gmaps
POI0100,Fr,20,0,gmaps
POI0100,Fr,21,0,gmaps
POI0100,Fr,22,0,gmaps
POI0100,Fr,23,0,gmaps
POI0100,Sa,6,0,gmaps
POI0100,Sa,7,0,gmaps
POI0100,Sa,8,0,gmaps
POI0100,Sa,9,0,gmaps
POI0100,Sa,10,28,gmaps
POI0100,Sa,11,42,gmaps
POI0100,Sa,12,53,gmaps
POI0100,Sa,13,62,gmaps
POI0100,Sa,14,76,gmaps
POI0100,Sa,15,88,gmaps
POI0100,Sa,16,91,gmaps
POI0100,Sa,17,81,gmaps
POI0100,Sa,18,60,gmaps
POI0100,Sa,19,0,gmaps
POI0100,Sa,20,0,gmaps
POI0100,Sa,21,0,gmaps
POI0100,Sa,22,0,gmaps
POI0100,Sa,23,0,gmaps
POI0100,Su,6,0,gmaps
POI0100,Su,7,0,gmaps
POI0100,Su,8,0,gmaps
POI0100,Su,9,0,gmaps
POI0100,Su,10,27,gmaps
POI0100,Su,11,45,gmaps
POI0100,Su,12,62,gmaps
POI0100,Su,13,74,gmaps
POI0100,Su,14,89,gmaps
POI0100,Su,15,98,gmaps
POI0100,Su,16,100,gmaps
POI0100,Su,17,86,gmaps
POI0100,Su,18,64,gmaps
POI0100,Su,19,0,gmaps
